@RELATION trainedClassifier/svmNoLapelModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {speech,non-speech}

@DATA
0.078757,0.008429,3.071028,0.157621,0.177360,0.698817,0.008869,0.126134,-26.293434,1.292998,0.437610,-0.330910,-0.811314,-0.085480,0.163849,-0.075311,-0.336235,-0.330265,-0.031954,-0.112152,-0.332060,0.021381,0.007899,0.020927,0.016051,0.020384,0.015374,0.010067,0.004783,0.005019,0.015123,0.016442,0.011098,0.019532,0.049798,0.009305,0.278583,0.052386,0.030667,0.519856,0.006325,0.097938,1.800709,0.696586,0.699603,0.663247,0.373743,0.339883,0.270467,0.245904,0.278411,0.264555,0.283756,0.276584,0.357961,0.023435,0.011780,0.028454,0.022692,0.026366,0.020959,0.012406,0.007554,0.005619,0.016633,0.016627,0.019189,0.012463,speech
0.059562,0.021624,3.094654,0.152175,0.193863,0.472231,0.010512,0.085104,-25.356436,1.492786,0.782982,0.322987,-0.755449,-0.308867,0.039805,-0.126221,-0.508278,-0.374834,-0.146728,-0.110541,-0.403100,0.029809,0.004997,0.044313,0.041845,0.037764,0.013166,0.011082,0.001357,0.008803,0.008479,0.009957,0.005974,0.028414,0.033201,0.022363,0.216548,0.041801,0.028846,0.367402,0.009207,0.064131,1.488360,0.558516,0.555234,0.535860,0.298248,0.315600,0.230686,0.268413,0.260150,0.285653,0.332186,0.281989,0.295072,0.030705,0.006093,0.043312,0.050712,0.036948,0.013245,0.012344,0.001613,0.012874,0.008441,0.009280,0.009860,0.014073,speech
0.076238,0.008635,3.120820,0.168379,0.198865,0.634590,0.006619,0.110351,-26.141809,1.517549,0.707749,0.051875,-0.804769,-0.193505,0.103943,-0.061601,-0.373685,-0.285045,-0.097821,-0.077699,-0.269274,0.022704,0.007085,0.023598,0.025306,0.026060,0.014572,0.014769,0.003180,0.007842,0.017551,0.014979,0.009681,0.020453,0.040531,0.009009,0.169169,0.044753,0.032501,0.427478,0.004854,0.079815,1.507739,0.645213,0.646710,0.492635,0.311202,0.316882,0.281793,0.238376,0.236545,0.229109,0.264210,0.245598,0.252892,0.023311,0.010215,0.024509,0.026169,0.025062,0.017484,0.015110,0.005093,0.010500,0.018278,0.015113,0.014583,0.010275,speech
0.087863,0.019144,3.101464,0.179598,0.195055,0.765713,0.006776,0.137647,-25.233222,1.591543,1.051102,-0.153688,-0.902913,-0.124918,-0.094083,0.021645,-0.388850,-0.307312,-0.090927,-0.036947,-0.231132,0.015696,0.006210,0.026365,0.023804,0.027068,0.013371,0.015130,0.001309,0.013473,0.017995,0.016899,0.008270,0.022389,0.053614,0.018280,0.185898,0.048602,0.027184,0.485922,0.004873,0.100962,1.445281,0.616364,0.573638,0.460056,0.349833,0.386260,0.324714,0.271615,0.268515,0.293286,0.274629,0.303950,0.254434,0.017429,0.008432,0.030038,0.025385,0.031579,0.018112,0.019829,0.001422,0.024209,0.017940,0.018619,0.014420,0.011685,speech
0.084587,0.011620,3.126183,0.174974,0.198427,0.803853,0.005233,0.128652,-25.653524,1.279580,1.038111,0.028801,-0.817283,-0.228903,0.011626,0.081051,-0.296010,-0.221833,-0.012900,-0.047093,-0.301862,0.021449,0.005256,0.027165,0.015346,0.018691,0.014717,0.011672,0.001624,0.005654,0.022146,0.024723,0.010985,0.019116,0.032476,0.012865,0.184236,0.038240,0.031099,0.424955,0.003891,0.066829,1.308757,0.583921,0.565568,0.454361,0.270750,0.295983,0.232289,0.194961,0.222698,0.210594,0.224100,0.220454,0.232510,0.019512,0.005619,0.031723,0.015141,0.017167,0.017690,0.010011,0.002155,0.005490,0.022371,0.024647,0.017301,0.010416,speech
0.055872,0.019541,3.101144,0.148897,0.205345,0.378362,0.009919,0.066077,-25.235865,2.126317,0.705805,0.009920,-1.153027,-0.140168,0.112166,0.132815,-0.212132,-0.115998,0.022934,0.065084,-0.085160,0.020352,0.007696,0.027409,0.022545,0.019998,0.016027,0.016553,0.001933,0.011855,0.023299,0.017039,0.010880,0.018109,0.027139,0.023392,0.150802,0.036264,0.026781,0.276677,0.008832,0.043593,1.307260,0.527242,0.487192,0.281736,0.387913,0.254711,0.264717,0.203977,0.213811,0.211937,0.189595,0.184060,0.195135,0.016554,0.009029,0.023111,0.021777,0.015836,0.021383,0.012549,0.003154,0.013218,0.023524,0.014349,0.013545,0.008091,speech
0.087175,0.017814,3.133794,0.173141,0.187225,0.834364,0.005165,0.138161,-24.617943,1.335206,0.953029,-0.262573,-0.811703,-0.079980,0.000924,-0.047960,-0.460163,-0.403611,-0.131606,-0.111480,-0.281063,0.023229,0.008765,0.018151,0.027772,0.027587,0.009986,0.009390,0.002762,0.006869,0.015366,0.013464,0.007974,0.018174,0.041669,0.015892,0.131492,0.041489,0.029083,0.410700,0.002820,0.083028,1.230460,0.570660,0.519991,0.532252,0.321272,0.347990,0.257814,0.257986,0.278141,0.235978,0.239954,0.274124,0.293643,0.025017,0.012480,0.018907,0.023103,0.025689,0.011256,0.009170,0.004308,0.008973,0.015974,0.014210,0.014114,0.008459,speech
0.068895,0.008693,3.119556,0.162882,0.197230,0.608053,0.006299,0.094986,-25.675331,1.613220,0.925311,0.047421,-0.625680,-0.123502,-0.123232,-0.051905,-0.466204,-0.303007,-0.054869,0.016986,-0.239611,0.021187,0.003462,0.018903,0.024442,0.045330,0.010610,0.012078,0.002211,0.007239,0.022455,0.025733,0.005057,0.021897,0.035365,0.008133,0.188503,0.041738,0.034290,0.433123,0.004056,0.077232,1.498039,0.728361,0.574325,0.446022,0.334653,0.284450,0.248594,0.215185,0.211518,0.219845,0.214426,0.227410,0.236951,0.022391,0.005296,0.020847,0.021947,0.039266,0.008990,0.012131,0.004617,0.008486,0.021161,0.024329,0.007574,0.010345,speech
0.083431,0.021365,3.094611,0.173830,0.196359,0.696039,0.006446,0.124439,-24.838369,1.430855,0.791593,0.132635,-0.857152,-0.216709,-0.026937,-0.072157,-0.354840,-0.341714,-0.061484,-0.059614,-0.172601,0.018286,0.005028,0.019337,0.026315,0.034791,0.011524,0.011434,0.001715,0.010298,0.021833,0.017362,0.006746,0.020534,0.047144,0.022515,0.190648,0.044788,0.030937,0.487258,0.004725,0.088979,1.492373,0.649937,0.619538,0.478624,0.259497,0.291310,0.243197,0.218188,0.220834,0.203385,0.208021,0.239508,0.214829,0.022117,0.006555,0.020646,0.027520,0.028955,0.011418,0.010182,0.001990,0.016348,0.021743,0.018076,0.010359,0.010550,speech
0.065245,0.032316,3.118577,0.141686,0.177278,0.588701,0.009924,0.092139,-24.047435,1.541689,1.037737,-0.203675,-0.706735,0.032177,-0.181179,-0.056034,-0.337059,-0.194899,-0.094430,-0.060920,-0.335493,0.028266,0.002884,0.033286,0.024678,0.022981,0.009135,0.008597,0.002162,0.004662,0.020935,0.029694,0.018056,0.026197,0.036261,0.026901,0.241601,0.034708,0.025703,0.404254,0.008311,0.073174,1.266127,0.703337,0.523826,0.520593,0.292809,0.313613,0.245922,0.249142,0.245094,0.274048,0.316170,0.249689,0.262795,0.032648,0.003969,0.034861,0.031275,0.032315,0.010631,0.007917,0.003288,0.005260,0.023644,0.027843,0.026199,0.014329,speech
0.066571,0.016190,3.055599,0.149580,0.186014,0.481980,0.008499,0.093353,-25.296587,1.628223,0.596745,0.036416,-0.923738,-0.233207,0.039554,0.017119,-0.323990,-0.300178,-0.132874,-0.105441,-0.295450,0.028361,0.012655,0.026217,0.023204,0.025044,0.014663,0.014193,0.002099,0.008071,0.016193,0.017578,0.010010,0.022893,0.041869,0.016247,0.254218,0.046699,0.033881,0.375668,0.005852,0.076851,1.684337,0.686580,0.620494,0.518426,0.323731,0.315462,0.295531,0.247276,0.260996,0.265673,0.282891,0.276958,0.290294,0.029586,0.017695,0.026709,0.025390,0.027297,0.015389,0.015113,0.003457,0.009613,0.017866,0.019661,0.013884,0.011513,speech
0.070485,0.007016,3.130042,0.162195,0.195047,0.587405,0.006108,0.102264,-26.039472,1.656906,0.802238,0.019845,-0.774527,-0.121874,0.056356,-0.069473,-0.419120,-0.349694,-0.143154,-0.111254,-0.141309,0.016479,0.006509,0.023152,0.030419,0.056725,0.012781,0.012815,0.002474,0.005667,0.016846,0.009562,0.006768,0.023419,0.043008,0.006183,0.148598,0.038411,0.031992,0.420116,0.003757,0.083028,1.295096,0.686058,0.505044,0.514310,0.321299,0.319081,0.258092,0.230022,0.211857,0.219496,0.243148,0.244829,0.237680,0.017044,0.010187,0.023611,0.026581,0.043544,0.012971,0.011743,0.004821,0.007188,0.016004,0.010427,0.009704,0.011597,speech
0.078297,0.031340,3.121516,0.169008,0.190418,0.647911,0.007592,0.119601,-24.673721,1.764097,1.054431,-0.267878,-0.942407,-0.032721,-0.063340,0.069558,-0.334549,-0.177108,-0.095279,0.008959,-0.234307,0.015573,0.007890,0.015353,0.017028,0.032932,0.010257,0.014138,0.001493,0.008723,0.031887,0.021601,0.013879,0.024479,0.054452,0.032638,0.194406,0.050717,0.029625,0.459440,0.005433,0.101712,1.386696,0.495057,0.492110,0.530940,0.358771,0.326959,0.328652,0.280677,0.268585,0.293958,0.292243,0.241748,0.250303,0.017397,0.013928,0.017079,0.021024,0.042364,0.014397,0.016895,0.002242,0.011874,0.032784,0.024163,0.021974,0.013263,speech
0.078297,0.031340,3.121516,0.169008,0.190418,0.647911,0.007592,0.119601,-24.673721,1.764097,1.054431,-0.267878,-0.942407,-0.032721,-0.063340,0.069558,-0.334549,-0.177108,-0.095279,0.008959,-0.234307,0.015573,0.007890,0.015353,0.017028,0.032932,0.010257,0.014138,0.001493,0.008723,0.031887,0.021601,0.013879,0.024479,0.054452,0.032638,0.194406,0.050717,0.029625,0.459440,0.005433,0.101712,1.386696,0.495057,0.492110,0.530940,0.358771,0.326959,0.328652,0.280677,0.268585,0.293958,0.292243,0.241748,0.250303,0.017397,0.013928,0.017079,0.021024,0.042364,0.014397,0.016895,0.002242,0.011874,0.032784,0.024163,0.021974,0.013263,speech
0.079001,0.017925,3.131397,0.166776,0.188480,0.674279,0.008119,0.119510,-25.253365,1.754569,1.131589,-0.054589,-0.881934,-0.047124,-0.073641,0.017591,-0.319653,-0.215893,-0.054423,0.021145,-0.219180,0.020992,0.004370,0.014045,0.018009,0.016945,0.010545,0.021341,0.001608,0.013685,0.028397,0.029205,0.004267,0.023264,0.055152,0.014284,0.163162,0.047721,0.026412,0.493785,0.005361,0.099312,1.328180,0.598658,0.530889,0.399246,0.348031,0.343130,0.317480,0.261813,0.261319,0.274023,0.247076,0.238081,0.256043,0.025922,0.005247,0.013890,0.020431,0.019276,0.013065,0.024382,0.002680,0.017889,0.026580,0.029364,0.005498,0.011736,speech
0.115353,0.008292,3.141053,0.201490,0.192472,1.075151,0.004401,0.178649,-26.132047,1.243387,1.345058,-0.008675,-0.855225,-0.139949,-0.039941,0.051975,-0.374805,-0.109042,0.003446,0.025339,-0.256684,0.013360,0.004056,0.010267,0.009333,0.021105,0.010858,0.012770,0.002071,0.006575,0.026970,0.022880,0.008088,0.016479,0.064675,0.006765,0.166911,0.047814,0.027604,0.468438,0.003115,0.102019,1.293862,0.605185,0.464063,0.481755,0.285224,0.292755,0.266667,0.235216,0.193143,0.245331,0.209974,0.212046,0.205187,0.012279,0.007163,0.010883,0.009207,0.021235,0.014218,0.014371,0.002918,0.009077,0.026126,0.023641,0.009936,0.009602,speech
0.093656,0.016880,3.102232,0.167146,0.174172,0.804664,0.007651,0.147051,-25.355843,1.365516,0.999331,-0.231334,-1.037275,-0.013527,-0.069927,0.168891,-0.361617,-0.255128,-0.083462,-0.068846,-0.279310,0.019106,0.006673,0.018527,0.013115,0.014898,0.010172,0.008506,0.001372,0.007684,0.021614,0.017738,0.011562,0.017451,0.057527,0.016143,0.238998,0.048834,0.027923,0.470254,0.005247,0.095605,1.548272,0.687674,0.603875,0.457841,0.397882,0.383671,0.330112,0.292138,0.274281,0.274885,0.249633,0.286053,0.250821,0.022354,0.007778,0.019884,0.015863,0.017380,0.013894,0.008455,0.001509,0.010172,0.025344,0.018846,0.017017,0.010767,speech
0.076953,0.014772,3.095309,0.166905,0.203075,0.574923,0.007612,0.108413,-25.520807,1.800474,0.700692,-0.033576,-1.212798,-0.055364,0.170542,0.073430,-0.168939,-0.174789,-0.045909,-0.063672,-0.061113,0.033433,0.011783,0.029421,0.016296,0.016138,0.012469,0.011130,0.001724,0.009300,0.015597,0.016042,0.011298,0.019251,0.049160,0.014579,0.199930,0.050745,0.032287,0.514629,0.005140,0.087203,1.659860,0.642986,0.609647,0.333374,0.392780,0.304604,0.309057,0.226963,0.266609,0.197509,0.186857,0.192789,0.198280,0.036809,0.015573,0.026883,0.017638,0.014641,0.012852,0.009766,0.002018,0.010635,0.016566,0.016473,0.013321,0.010615,speech
0.063150,0.038351,3.148035,0.151526,0.189952,0.493612,0.008052,0.093330,-23.988326,1.726875,0.649355,-0.136617,-0.987193,-0.034289,-0.082265,-0.062101,-0.415311,-0.315816,-0.275387,-0.065080,-0.275929,0.020625,0.011539,0.022508,0.024300,0.032683,0.017217,0.016357,0.003491,0.009224,0.016877,0.015600,0.004462,0.024588,0.041729,0.033487,0.132833,0.043120,0.023853,0.371188,0.005687,0.075678,1.121611,0.451496,0.604113,0.397549,0.349957,0.318997,0.380476,0.337107,0.279583,0.350061,0.290357,0.357863,0.263551,0.025203,0.021243,0.021686,0.025679,0.032959,0.021416,0.022054,0.006561,0.016497,0.020393,0.014977,0.005731,0.010554,speech
0.076282,0.028664,3.149548,0.159392,0.181085,0.676799,0.007364,0.120653,-24.324265,1.642637,0.912440,-0.123138,-0.889686,-0.077016,0.023580,0.043901,-0.372348,-0.175712,-0.152643,-0.103144,-0.402770,0.036837,0.007760,0.016516,0.022256,0.016354,0.012521,0.010535,0.002633,0.007177,0.019419,0.026829,0.011453,0.024596,0.044545,0.022829,0.132813,0.040225,0.022210,0.418598,0.004552,0.086120,1.098076,0.513294,0.608642,0.418357,0.421780,0.332197,0.360349,0.277882,0.271535,0.283601,0.303824,0.280643,0.295313,0.039613,0.012073,0.017683,0.028055,0.017074,0.017857,0.014327,0.004348,0.009280,0.018520,0.029035,0.018016,0.011225,speech
0.089514,0.027982,3.076839,0.167398,0.174266,0.765369,0.008796,0.142271,-24.951843,1.461975,0.996711,-0.207188,-0.970434,-0.013743,-0.185627,0.104962,-0.424571,-0.258243,-0.252623,-0.064639,-0.311671,0.028499,0.005243,0.025212,0.021670,0.025605,0.010911,0.006484,0.001543,0.007971,0.017248,0.020339,0.009342,0.025149,0.065091,0.027824,0.260432,0.058919,0.025991,0.530248,0.007165,0.113344,1.584509,0.679531,0.702616,0.530958,0.372569,0.364288,0.300677,0.297133,0.296247,0.319287,0.355072,0.319911,0.311111,0.033403,0.007956,0.030991,0.031159,0.030876,0.015336,0.006674,0.002899,0.012634,0.024298,0.027146,0.016058,0.014751,speech
0.062730,0.025175,3.120987,0.146257,0.183915,0.518158,0.010678,0.088850,-24.746852,1.770158,0.998139,-0.003088,-1.096943,-0.068760,-0.177444,0.070938,-0.400096,-0.241016,-0.194869,-0.057889,-0.198718,0.024566,0.007733,0.028357,0.021989,0.036554,0.015315,0.013681,0.001154,0.006818,0.017155,0.019165,0.008876,0.026274,0.043577,0.019714,0.170745,0.037402,0.021387,0.434334,0.007841,0.079837,1.020664,0.610350,0.450852,0.434616,0.304538,0.326541,0.327319,0.299117,0.291904,0.297477,0.264235,0.302768,0.279693,0.026192,0.012401,0.035396,0.028510,0.033206,0.027070,0.018112,0.001530,0.011568,0.020091,0.021012,0.011920,0.014453,speech
0.092265,0.027634,3.128771,0.186469,0.194082,0.759776,0.008746,0.141534,-25.083911,1.800790,1.081734,-0.205261,-0.916499,-0.098036,-0.130548,0.065405,-0.329400,-0.247863,-0.217725,-0.126431,-0.301012,0.027897,0.008253,0.020936,0.027706,0.030622,0.010143,0.011307,0.001286,0.006464,0.017558,0.018912,0.013129,0.024573,0.068556,0.027372,0.144356,0.063095,0.027147,0.570961,0.007193,0.128172,1.387285,0.637347,0.519712,0.513286,0.378668,0.318862,0.285584,0.321218,0.267907,0.313231,0.286669,0.292019,0.260827,0.034111,0.014610,0.020902,0.037182,0.031740,0.013074,0.013492,0.002059,0.010677,0.019871,0.024176,0.022334,0.012805,speech
0.081133,0.011139,3.095419,0.164258,0.178242,0.728095,0.008859,0.125253,-25.921197,1.320766,1.057690,-0.079695,-0.991127,-0.057042,-0.226808,0.063196,-0.422482,-0.220417,-0.193574,-0.053212,-0.221973,0.016878,0.005858,0.024258,0.024654,0.028890,0.012989,0.010961,0.002031,0.007444,0.019006,0.011857,0.007060,0.023533,0.056484,0.009612,0.237372,0.048449,0.025683,0.527999,0.006569,0.097617,1.321740,0.730752,0.526836,0.448140,0.391021,0.350276,0.332122,0.284819,0.273050,0.280486,0.303443,0.296161,0.282224,0.020956,0.008787,0.035087,0.037940,0.032237,0.019032,0.013460,0.003281,0.010705,0.022813,0.012489,0.009955,0.015813,speech
0.094889,0.013849,3.127086,0.180536,0.186767,0.769535,0.007243,0.144587,-25.586483,1.524603,0.936963,-0.030218,-0.900860,-0.254155,-0.205305,0.015107,-0.429015,-0.218081,-0.142279,-0.058474,-0.219908,0.015520,0.006660,0.015966,0.021537,0.037963,0.016276,0.016226,0.001697,0.009352,0.017018,0.017263,0.009656,0.025544,0.074221,0.011754,0.160689,0.060551,0.025420,0.569236,0.005703,0.126985,1.239353,0.560929,0.554389,0.489466,0.339371,0.312471,0.299455,0.261855,0.273955,0.280492,0.365693,0.272862,0.258439,0.019753,0.010085,0.017687,0.026472,0.040113,0.019880,0.019389,0.002954,0.013106,0.022128,0.021849,0.016008,0.013654,speech
0.074864,0.012404,3.101575,0.157123,0.180433,0.642457,0.007583,0.115600,-25.584239,1.406045,0.791302,-0.080607,-1.028873,-0.045519,-0.113922,0.113926,-0.381956,-0.271961,-0.191772,-0.107912,-0.255002,0.022913,0.012252,0.022596,0.022768,0.028505,0.013157,0.010358,0.001824,0.006908,0.012713,0.013725,0.010978,0.021573,0.041577,0.010840,0.184887,0.042068,0.027338,0.412171,0.004595,0.079016,1.292494,0.621064,0.583030,0.482015,0.349319,0.321826,0.334779,0.274183,0.291240,0.268876,0.281714,0.284099,0.264654,0.024878,0.017876,0.022998,0.024451,0.027506,0.017494,0.011141,0.003116,0.010552,0.014539,0.013135,0.016039,0.010910,speech
0.058481,0.017532,3.098303,0.166680,0.212297,0.466558,0.006972,0.074588,-25.651050,1.780591,0.956466,-0.015611,-0.922909,-0.107100,-0.031061,-0.105012,-0.372474,-0.351967,-0.136924,-0.136417,-0.233719,0.023805,0.007673,0.025641,0.029090,0.063478,0.017097,0.012471,0.001689,0.006304,0.018505,0.014173,0.009087,0.029500,0.029933,0.019296,0.219131,0.039393,0.033194,0.347256,0.005646,0.059314,1.465324,0.479722,0.445994,0.449137,0.350528,0.282818,0.258427,0.207255,0.244766,0.193075,0.223618,0.245800,0.268436,0.029116,0.012644,0.025431,0.022300,0.041858,0.019592,0.012094,0.002143,0.007434,0.019003,0.014691,0.014419,0.011080,speech
0.066618,0.011812,3.113977,0.155409,0.193933,0.604695,0.007164,0.093020,-25.530820,1.405191,0.946640,0.037276,-0.795952,-0.229763,-0.033315,-0.013425,-0.483960,-0.312058,-0.234234,-0.181831,-0.353835,0.028149,0.006582,0.037170,0.042263,0.029831,0.013134,0.010747,0.002953,0.005190,0.009985,0.011911,0.006184,0.025759,0.025869,0.010366,0.248324,0.036769,0.028476,0.348143,0.005484,0.043064,1.301420,0.607410,0.638497,0.612137,0.338012,0.294507,0.255967,0.229219,0.201024,0.259672,0.257977,0.258906,0.272485,0.031835,0.006530,0.038266,0.040278,0.029104,0.016672,0.009413,0.004534,0.005393,0.009617,0.012710,0.007932,0.014185,speech
0.075448,0.013437,3.107378,0.164809,0.193768,0.641238,0.007064,0.110124,-25.685185,1.361042,0.803984,0.007170,-0.791861,-0.070246,0.039285,-0.070739,-0.354764,-0.328012,-0.027337,-0.118742,-0.195974,0.019741,0.004465,0.026968,0.030468,0.030586,0.010356,0.015802,0.004694,0.006728,0.016198,0.014539,0.007363,0.021698,0.040484,0.013560,0.217606,0.041894,0.036418,0.440793,0.005846,0.080386,1.653082,0.721207,0.526345,0.552247,0.250545,0.311006,0.270457,0.205611,0.252107,0.227990,0.261413,0.265537,0.256622,0.025810,0.005403,0.029075,0.035224,0.029465,0.011798,0.016502,0.008985,0.008172,0.015723,0.016907,0.012151,0.012529,speech
0.071074,0.017624,3.058030,0.154337,0.192659,0.525687,0.008899,0.097232,-25.567257,1.921260,0.622932,-0.151818,-1.063878,0.081833,0.136893,0.128953,-0.197503,-0.209525,-0.019703,0.011777,-0.094157,0.030399,0.008776,0.031492,0.023339,0.016751,0.012493,0.011831,0.002209,0.010306,0.012353,0.016835,0.009138,0.020928,0.045873,0.015110,0.251606,0.047509,0.030415,0.465693,0.006002,0.078513,1.524712,0.774606,0.657150,0.393782,0.420268,0.309172,0.315129,0.263377,0.260672,0.207598,0.198770,0.188846,0.178845,0.034010,0.012897,0.027369,0.024978,0.015839,0.014773,0.011314,0.003657,0.013554,0.013209,0.019784,0.010660,0.011481,speech
0.074843,0.021629,3.116833,0.158770,0.186264,0.655724,0.008055,0.111810,-24.962774,1.356655,0.795147,0.060563,-0.811769,-0.115311,0.043683,-0.104745,-0.406008,-0.325851,-0.196934,-0.110852,-0.263107,0.022623,0.009937,0.028486,0.032232,0.029726,0.015263,0.015309,0.003647,0.005368,0.012160,0.012096,0.004733,0.022911,0.040647,0.026022,0.207983,0.045733,0.031780,0.451801,0.007757,0.077241,1.541618,0.701108,0.715176,0.516088,0.293074,0.332383,0.285412,0.293323,0.268668,0.258659,0.288117,0.341652,0.301461,0.023449,0.013848,0.031338,0.042304,0.029563,0.020056,0.017646,0.005169,0.005375,0.012616,0.013083,0.004644,0.013917,speech
0.067273,0.023187,3.132617,0.158255,0.194237,0.525542,0.006417,0.091771,-24.327099,1.608707,0.492184,-0.042985,-0.771323,-0.175940,0.160868,-0.023383,-0.269095,-0.395852,-0.218633,-0.214614,-0.335606,0.037372,0.010918,0.025560,0.026189,0.025026,0.007236,0.009217,0.005221,0.005334,0.014046,0.014722,0.006536,0.021672,0.033032,0.021319,0.155841,0.037938,0.029100,0.373083,0.003490,0.069197,1.321695,0.624483,0.680698,0.616225,0.264099,0.289335,0.241425,0.280525,0.236367,0.268018,0.250483,0.265715,0.254648,0.041184,0.016700,0.024047,0.029894,0.024534,0.008960,0.009562,0.010389,0.006197,0.014032,0.015802,0.010123,0.010649,speech
0.083762,0.016500,3.101954,0.159092,0.177219,0.680168,0.009369,0.128777,-24.894785,1.359071,0.640662,-0.121271,-1.192399,-0.079933,-0.129507,0.044572,-0.372952,-0.263448,-0.214450,-0.090123,-0.267261,0.020266,0.013359,0.021763,0.027435,0.030335,0.015639,0.009600,0.002689,0.006512,0.010696,0.011204,0.010055,0.023711,0.057438,0.014367,0.191448,0.048983,0.021239,0.506544,0.007887,0.099491,1.244185,0.565800,0.562021,0.456664,0.299858,0.362161,0.266884,0.298190,0.308727,0.275499,0.299989,0.310190,0.341457,0.025950,0.020201,0.025222,0.031906,0.030077,0.020643,0.012724,0.005170,0.011053,0.013828,0.016033,0.017832,0.012431,speech
0.082375,0.028142,3.139041,0.157122,0.175888,0.685144,0.007013,0.126611,-24.101968,1.447359,0.949430,-0.031644,-0.902047,0.148560,-0.153106,0.054254,-0.400735,-0.218033,-0.069617,-0.044492,-0.272470,0.023054,0.004386,0.019746,0.016089,0.029090,0.011753,0.009028,0.001961,0.006568,0.019906,0.024547,0.011221,0.021862,0.056120,0.022767,0.181519,0.048475,0.025501,0.465143,0.004364,0.094009,1.344156,0.583991,0.563705,0.440003,0.360835,0.395447,0.307771,0.272286,0.265690,0.260664,0.251739,0.251432,0.271208,0.029459,0.006720,0.024459,0.021907,0.029191,0.018279,0.010310,0.003175,0.010194,0.019244,0.024704,0.018300,0.012012,speech
0.065529,0.027047,3.122709,0.145036,0.176915,0.495403,0.009053,0.099864,-24.528849,1.734643,0.841035,-0.050490,-1.007719,-0.000822,-0.218558,0.047668,-0.306498,-0.131053,-0.076633,-0.043017,-0.347686,0.034961,0.007352,0.014750,0.014845,0.027851,0.011883,0.011996,0.001410,0.006008,0.022938,0.028113,0.014219,0.024823,0.049370,0.024560,0.186459,0.049401,0.028184,0.415908,0.005733,0.086795,1.441939,0.555312,0.635255,0.426234,0.384052,0.354021,0.326667,0.305354,0.276608,0.252224,0.253623,0.269789,0.267031,0.037873,0.009149,0.014885,0.019786,0.031340,0.017557,0.015651,0.002154,0.008486,0.022120,0.027069,0.019657,0.011857,speech
